책 이름,작가,장르,ISBN,책 소개
부산미각,최진아,"국내도서
 > 
인문
 > 
인문학일반
 > 
인문교양",9.78895E+12,"심장이 고동친다대륙과 해양의 파란만장한 만남!역사로 떠나는 미식 여행
『부산미각』은 부산 음식으로 한중일 동아시아의 역사를 맛보고 즐기는 책이다. 부산에 오래 살며 부산 음식을 먹고 자란 인문학자 열네 사람이 ‘부산의 맛’에 담긴 역사와 이야기를 풀어냈다. 역사적으로 부산은 대륙과 해양의 관문으로 부산을 통해 한중일은 물론 동남아, 유라시아 문화가 교류했다. 그 역사는 음식에 고스란히 남았다. 조방 낙지, 재첩국, 돼지국밥, 복국, 꼼장어, 밀면 등 군침 도는 부산 음식을 알찬 지식과 함께 소개했다. 이국이 만나고 변모한 부산의 흥미로운 역사, 전쟁의 파고를 헤쳐온 평범한 사람들의 힘찬 생명력, 이 모든 이야기가 부산에서 맛볼 수 있는 특별한 음식에 담겨 있다.가난하던 시절 보통 사람의 아침을 든든히 책임지던 원조 새벽 배송 ‘재치국 아지매’를 기억하는가? 봄철 한정판, 낙동강 하단 웅어의 맛은? 부산어묵과 일본 가마보코엔 어떤 연관성이 있을까? 궁금하면 책 앞으로! 역사로 떠나는 미식 여행. 대한민국 제2의 도시 부산의 로컬 푸드를 지적으로 즐겨보자."
귀신과 트라우마,윤혜신,"국내도서
 > 
인문
 > 
인문교양총서
 > 
인문교양총서일반",9.78892E+12,"정신분석학 이론을 통해 귀신을 탐색한다
「아로리 총서」016권 『귀신과 트라우마: 한국 고전 서사에 나타난 귀신 탐색』. 이 책은 <어우야담> <용재총화> <역옹패설> <강도몽유록> 등 한국 고전문학 텍스트를 소개하면서 여기에 등장하는 귀신들의 이모저모를 탐색한다. 귀신의 이미지와 유형부터 귀신서사의 특징, 다른 문화권의 귀신이야기의 특징까지 알아본다. 인간이 있어야만 귀신은 존재한다. 따라서 귀신은 인간의 정신과 관련된 현상이다. 이 책을 통해 귀신을 보는 인간의 시각과 정서를 살펴보고, 정신분석학의 이론에 의해 설명되는 새로운 귀신 이야기를 만난다."
풍속의 역사 2(르네상스)(개역판),에두아르트 푹스,"국내도서
 > 
역사/문화
 > 
민속학
 > 
풍속/민속학일반",9.78897E+12,N/A
풍속의 역사 3(색의 시대)(개역판),에두아르트 푹스,"국내도서
 > 
역사/문화
 > 
민속학
 > 
풍속/민속학일반",9.78897E+12,N/A
풍속의 역사 4(부르주아의 시대)(개역판),에두아르트 푹스,"국내도서
 > 
역사/문화
 > 
민속학
 > 
풍속/민속학일반",9.78897E+12,N/A
서울새남굿 신가집,이상순,"국내도서
 > 
역사/문화
 > 
민속학
 > 
무속/민간신앙",9.78893E+12,"『서울새남굿 신가집』은 서울굿의 많은 유산 가운데 서울굿의 꽃에 해당하는 문서를 모아, 서울굿의 아름다움과 가치를 기록한 자료집이다. 서울새남굿 신가 중 안당사경치기와 천근새남에 대한 것과 서울 진진오기굿 신가까지 총 3개의 테마로 구성되어 있으며, 서울새남굿의 종교성과 예술성에 대한 연구도 수록하였다."
민속학 첫걸음,강정원,"국내도서
 > 
역사/문화
 > 
민속학
 > 
민속학",9.78893E+12,"이 책은 민속학에 대한 기본 입문서의 성격을 지닌다. 기존의 민속학 개설서나 개론서는 대학 교재용으로 만들어졌기에 일반인들이 쉽게 이해하기에는 어려움이 많았다. 또한 많은 사람들이 민속학은 시대에 뒤떨어진 과거의 학문이라는 선입견을 가지고 있는 것도 사실이다. 따라서 이 책에서는 민속학이 과거, 현재, 미래를 아우르는 학문이며 미래의 삶에 어떠한 도움을 주는 학문인지를 보여주고자 했다. 또한, 민속의 본질적 특징이나 중요한 요소들에 대한 소개와 함께 현재적 의미를 최대한 많이 다루려고 노력했다. 무엇보다도 기존의 민속 관련 논문이나 단행본과 달리 고등학교 이상 학력의 눈높이에 맞추려고 노력했고 흥미롭게 읽을 수 있도록 다양한 사례와 사진 등을 제시하였다. 3년간 20여 차례의 집필 회의와 학부생.대학원생.민속학자의 모니터링, 그리고 최종 자문을 거쳐 이 책이 완성되었다. 일반인들과 학생들이 이 책을 널리 읽어서 한국의 민속학이 현재에도 유용하며 미래 삶의 방향성을 제시해 주는 학문이라는 인식이 새롭게 심어질 수 있기를 기대한다."
조선무속고: 역사로 본 한국 무속,이능화,"국내도서
 > 
역사/문화
 > 
민속학
 > 
무속/민간신앙",9.78894E+12,N/A
노름마치,진옥섭,"국내도서
 > 
역사/문화
 > 
민속학
 > 
민속놀이",9.78895E+12,"‘딴따라의 괴수’ 진옥섭이 만난 명인들의 이야기!
진옥섭의 사무치다 『노름마치』. ‘노름마치’는 ‘놀다’의 놀음과 ‘마치다’의 마침이 결합된 말로, 최고의 연주자를 뜻하는 남사당패의 은어이다. 이 책은 한국문화재보호재단 한국문화의 집 예술 감독인 진옥섭이 만난 명인들의 이야기를 담고 있다. 기녀, 무당, 광대 등의 출신으로 세상으로부터 스스로를 감추어야 했던 비극적 운명을 타고난 예인들을 하나하나 무대에 세우고, 그 찰나를 사진 컷처럼 되살려냈다.심화영, 공옥진, 정영만, 김수악 등 열여덟 명의 우리네 명인들을 소개하는 이 책은 총 6장으로 나누어져 있다. 각 장은 개론적 이야기인 서설과 세 예인들의 삶과 예술로 구성되어 있으며, 공연 혹은 살아온 직업에 따라 묶어져 있다. 같은 장의 세 예인은 대략 비슷한 삶을 산 사람들로, 저자는 한 명을 부각하여 다른 이들의 형편을 유추하도록 함으로써 그들을 보다 깊이 들여다보고자 하였다.
“모든 치레를 버리고 몸으로만 올라선 저울”인 무대에서, 노름마치들은 한평생 놀았다. 진옥섭은 그러한 노름마치들의 모습을 책의 곳곳에 실어냈다. 인물사진작가 박정훈이 찍은 김운태의 자반뒤집기, 이한구가 에베레스트 등정 전 금정산에 올라 찍은 문장원, 조갑녀의 90인생을 한 컷으로 인화한 김녕만의 사진을 통해 ‘켜켜이 묵힌’ 전통의 가장 맛난 부위를 찾아 나선다."
조선민담집,손진태,"국내도서
 > 
역사/문화
 > 
민속학
 > 
전설/설화",9.78896E+12,숭실대학교 동아시아언어문화연구소 식민지시기 일본어 조선설화집사료총서 제25권 『조선민담집』. 1908년 이후 출간된 50여종 이상의 조선설화를 포함한 제국일본 설화집을 발굴하여 자료집으로 정리한 책이다.  민속학적 방법론에 입각해 제보자 및 지역과 시기를 명확히 명기하여 조선설화를 분류 수록하고 있다.
제주도 신구간 풍속 연구,윤용택,"국내도서
 > 
역사/문화
 > 
민속학
 > 
지방/향토",9.78896E+12,N/A
섬문화 답사기: 진도 제주편,김준,"국내도서
 > 
역사/문화
 > 
민속학
 > 
지방/향토",9.78896E+12,"바다에서 쓴 21세기 ‘섬 대동여지도’, 섬의 생존과 일상을 찾아 진도와 제주의 섬에 가다
《섬문화 답사기》는 한국의 3,300여 개 섬 가운데 460여 개 유인도를, 20여 년에 걸쳐 낱낱이 누비면서 기록한, 발로 쓴 장편 답사기이자 장대한 인문학적 보고서다. 고독과 고립의 공간인 섬에서 거역할 수 없는 사나운 바다와 거친 바람이라는 숙명적인 제약에 온몸으로 맞서며 미역줄기처럼 질기게 살아온 섬사람들의 치열한 생존의 역사와 일상에 포커스를 맞추었다. 새로운 과거 혹은 오래된 미래로서의 섬의 모든 것을 수집하고 변모를 추적한 농축된 자료이기도 하다. 《섬문화 답사기》 <진도 제주편>은, 총 8권으로 기획한 ‘한국 섬총서’ 프로젝트의 장중한 서막을 열어젖힌 첫 번째 권 <여수, 고흥편>과 <신안편>, <완도편>에 이은 네 번째 권이다. 진도로 대표되는 진도권에 있는 섬들과 제주 본섬과 그에 딸린 9개 섬의 일상과 자연에 맞선 투지를 기록한 이 책은 새로운 해양문화의 보고서이자 섬의 미래를 탐색한 자료집으로서의 가치도 높다."
섬문화 답사기: 통영편,김준,"국내도서
 > 
역사/문화
 > 
민속학
 > 
지방/향토",9.78896E+12,"바다에서 쓴 21세기 ‘섬 대동여지도’, 다섯 번째 여정섬의 생존과 일상을 찾아 통영 바다의 섬에 가다
《섬문화 답사기》는 한국의 3,300여 개 섬 가운데 460여 개 유인도를, 20여 년에 걸쳐 낱낱이 누비면서 기록한, 발로 쓴 장편 답사기이자 장대한 인문학적 보고서다. 고독과 고립의 공간인 섬에서 거역할 수 없는 사나운 바다와 거친 바람이라는 숙명적인 제약에 온몸으로 맞서며 미역줄기처럼 질기게 살아온 섬사람들의 치열한 생존의 역사와 일상에 포커스를 맞추었다. 새로운 과거 혹은 오래된 미래로서의 섬의 모든 것을 수집하고 변모를 추적한 농축된 자료이기도 하다. 《섬문화 답사기》 〈통영편〉은, 총 8권으로 기획한 ‘한국 섬총서’ 프로젝트의 장중한 서막을 열어젖힌 첫 번째 권 〈여수, 고흥편〉과 〈신안편〉, 〈완도편〉, 〈진도 제주편〉에 이은 다섯 번째 권이다. 한려수도해상공원에 속하는 통영 바다와 섬은 비교적 육지 도심과 가깝다. 섬들은 대부분 도심에서 한 시간 이내에 갈 수 있고 풍광이 아름다워 여행 자들을 유혹한다."
음식조선,임채성,"국내도서
 > 
역사/문화
 > 
문화일반
 > 
음식문화",9.79119E+12,"쌀, 소, 홍삼, 우유, 사과, 명란젓, 소주, 맥주, 담배일본제국 내 식민지 조선의 음식경제사
일본 릿쿄대학 경제학부 임채성 교수가 매일 먹고 마시는 일을 중심으로, 한일 양국, 나아가 동아시아가 어떻게 영향을 주고받았는지 역사적 관점에서 살펴보는 연구서를 펴냈다.『음식조선』은 식민지 조선을 둘러싼 식료의 생산과 유통, 소비에서부터 조선인들의 신체에 끼친 영향까지를 아우르며 일본제국에 의한 ‘식’食의 재편이 어떻게 양국의 음식문화를 바꾸어놓았는지를 조명하고, 식민지 통치에서 음식이 어떤 역할을 했는지를 보여준다. 치밀한 실증 연구와 풍부한 역사적 상상력을 바탕으로 “근대화론과 수탈론, 시장과 정책의 분석, 경제와 문화의 고찰을 균형 있게 짜낸 이 책은 분명 일제 강점기 조선의 음식에 관한 대표적인 연구서가 될 것”이다."
식탁 위의 세계사,이영숙,"국내도서
 > 
청소년
 > 
청소년 역사",9.78894E+12,"“이보다 더 맛있을 수는 없다!”눈과 입이 즐거운 세계사 진수성찬
2012년 초판 출간 후 10년간 청소년 분야 베스트셀러 자리를 유지해 온 『식탁 위의 세계사』(창비청소년문고 5)가 20만 부를 기념해 교보문고 단독 특별 한정판을 선보인다. 제2회 창비청소년도서상 교양 부문 대상 수상작이기도 한 『식탁 위의 세계사』는 청소년뿐 아니라 다양한 세대의 독자들의 마음을 사로잡으며 꾸준히 사랑받았다. 메뉴판 콘셉트의 매력적인 표지로 단장한 특별판에는 ‘20만 부 기념 특별 한정판 기념 작가의 말’이 수록되어 있으며, 흥미진진한 십자말풀이도 제공된다. 『식탁 위의 세계사』는 소금, 후추 같은 우리 곁의 친근한 먹을거리를 통해 세계사의 중요한 사건들과 인물들에 관한 이야기로 안내하는 흥미로운 역사 교양서다. 엄마가 아이들에게 이야기를 들려주는 형식을 취하고 있어 부담스럽지 않고, 고대사부터 시작하는 뻔한 연대기가 아니라서 지루할 틈이 없다.
☞ 수상내역- 2011년 제2회 창비청소년도서상 교양 부문 대상 수상"
안목,유홍준,"국내도서
 > 
역사/문화
 > 
문화일반
 > 
문화재/유산",9.78899E+12,"미를 보는 눈, 안목을 위하여!
『안목』은 이미 출간된 《국보순례》, 《명작순례》와 함께 ‘유홍준의 미를 보는 눈’ 시리즈의 하나로 펴낸 책이다. 저자 유홍준은 한국미술사의 대표적인 유물들을 찾아가는 답사기, 순례기를 집필하면서 독자들에게 미를 보는 눈, 예술작품을 감상하는 방법에 대해서 이야기해주면 좋겠다는 생각 아래, ‘안목’이라는 주제로 이 책을 쓰게 되었다. ‘안목’은 세상을 보는 눈 모두에 해당하는 말이다. 하지만 이 책은 안목의 본령이 예술을 보는 눈이라는 관점을 통해 우리나라의 훌륭한 역대 안목들이 미를 어떻게 보았고 그 안목을 어떻게 실천했는가를 소개한다. 학술적인 데 얽매이지 않고 작가론, 미술비평, 미술사적 증언 등 사안에 따라 다른 시각에서 저자의 안목과 생각을 전개하였다.첫째 장에서는 장르별로 역대의 대안목미들이 미를 갈파한 탁견들을 소개하였고, 둘째 장에서는 뛰어난 안목을 소유한 미술 애호가들의 수집 이야기를 통해 안목의 구체적 실천 사례를 이야기하였다. 셋째 장 ‘회고전 순례’는 대가들의 탄신과 서거에 맞추어 열린 회고전을 리뷰하는 형식으로 쓴 것이고, 넷째 장은 대규모 기획전에 부친 전문적 평론들이다.
늘 대중과 교감하는 글쓰기를 실천하는 유홍준. 그의 대표작 중 하나인 ‘나의 문화유산답사기’는 국토 곳곳을 찾아가며 거기에 자리하고 있는 유물, 유적들을 안내하고 해설한 책이어서 주로 건축, 조각, 역사, 인물을 다루었고 회화, 서예, 도자기, 공예 등에 대한 이야기는 다루지 못하였다. 그래서 집필한 것이 《국보순례》와 《명작순례》다. 그리고 시리즈의 완결편인 이 책 《안목》까지, ‘유홍준의 미를 보는 눈’은 아쉽게 다루지 못했던 부분을 채워주고 나아가 미를 보는 눈을 기를 수 있도록 도움을 준다."
