책 이름,작가,장르,ISBN,책 소개
부정경쟁방지법 주해,정상조,"국내도서
 > 
정치/사회
 > 
법학
 > 
헌법
 > 
기타헌법/법률",9.79113E+12,초판이 출판된 이후 지난 4년간 부정경쟁방지법의 개정도 많았고 흥미로운 쟁점의 판결도 많이 나왔다. 특허법과 저작권법 분야에서도 많은 변화가 있었지만 가장 커다란 변화를 몰고 온 분야는 부정경쟁방지법이다. 지난 4년간 여러 차례에 걸쳐서 영업비밀 보호의 강화 및 부정경쟁행위 유형의 확대를 위한 법개정이 있었고 다른 분야에서보다 훨씬 더 빠른 속도로 관련 분쟁과 판결도 대폭 늘어났다. 이번 제2판은 이러한 법개정 사항과 판례 및 학설 변화를 모두 반영했다.
치명적 자만,F. A. 하이에크,"국내도서
 > 
정치/사회
 > 
정부간행물",9.78899E+12,"노벨 경제학상 수상자의 저서. 경제적이고 진화론적  입장에서 시장질서의 본성과 기원, 역사적 전개과정  을 논의하고 사회주의가 안고 있는 기본적 이념과    오류를 지적하였다."
미·중 갈등과 경제안보: 닉슨-저우언라이 회담록을 통한 교훈,정영록,"국내도서
 > 
정치/사회
 > 
정부간행물",9.78893E+12,N/A
이공계 대학의 창업교육 혁신방안,김선우,"국내도서
 > 
정치/사회
 > 
정부간행물",9.78896E+12,▶ 이 책은 이공계 대학의 창업교육 혁신방안을 연구한 과학기술정책연구원의 정부간행물입니다.
한국의 금융시장(2021),한국은행,"국내도서
 > 
정치/사회
 > 
정부간행물",9.79116E+12,이 책은 한국은행의『한국의 금융시장』을 다룬 정부간행물입니다.
유산양,농촌진흥청,"국내도서
 > 
정치/사회
 > 
정부간행물",9.79117E+12,"유산양은 체구가 작고 온순하여 사육하기가 쉽다. 또한 야생성이 있어 산악지형이 많은 우리나라에서 사육하기에 유리한 축종이다. 유생산 가축품종의 주요한 형질은 비유기간이다. 털이나 고기를 생산하기 위한산양품종은 적정한 양(量)의 산양유를 생산하기는 하지만 일반적인 유생산 가축에서 볼 수 있는 300일 이상의 비유기간에 비해 다소 짧은 경향을 가지고 있다. 이런 점이 유생산용 산양에서 고려되어야 한다. 유생산용 품종들은 다소 체고가 높고(80cm 이상), 모(毛) 생산이나 육용을 위한 품종에 비해 체형의 강건성이 다소 떨어지므로 활력이 있어야만 한다.자넨(Saanen)종, 토겐부르크(Toggenburg)종과 알파인(Alpine)종은 스위스 원산의 품종이다. 자넨종은 백색 모색이 유전적으로 우성인 가장 일반적인 형태의 유산양이다. 온화한 품성을 가진 생산성이 좋은 품종으로 평가받고 있지만,모든 가축들의 경우와 마찬가지로 품종 내에서의 개체 간 능력의 변이가 크다는 단점이 있다."
한국표준산업분류(2024),통계청,"국내도서
 > 
정치/사회
 > 
정부간행물",9.79119E+12,이 책은 경제서적의 한국표준산업분류를 다룬 정부간행물입니다.
흑염소 기르기,농촌진흥청,"국내도서
 > 
정치/사회
 > 
정부간행물",9.79113E+12,"흑염소는 온양성 식품으로 혈액을 따뜻하게 하고, 양기를 보충하며, 건강의 영약으로 신비한 약용동물이라고 소개되어 있다. 특히 임산부와 노약자에게 좋고, 위장의 원활한 작용과 원기회복에 효과가 있으며, 혈액순환 개선으로 동맥경화, 당뇨병, 고혈압 등 성인병 예방과 신경통, 골다공증 예방에 효과가 있다."
서울은 소설의 주인공이다,서울역사박물관,"국내도서
 > 
정치/사회
 > 
정부간행물",9.79119E+12,▶ 이 책은 서울역사박물관의 서울은 소설의 주인공이다를 다룬 정부간행물입니다.
민간투자사업(도로 철도),김성수,"국내도서
 > 
정치/사회
 > 
정부간행물",9.79116E+12,"민간투자사업, 어디에서 어떻게 운영되고 있는가한눈에 보는 민자도로, 민자철도 이야기
우리나라 민간투자사업은 2021년까지 총 786건(100%)이 추진되고 그중 도로사업은 66건(8.4%), 철도사업은 18건(2.3%)이 추진되었다. 건수로만 보면 10.7% 수준이지만 총투자비로 살펴보면 민간투자 사업 총투자비 122조 5,747억 원(100%) 중 도로사업이 47조 4,650억 원(38.7%), 철도사업 28조 5,101억 원(23.3%)으로 도로 및 철도사업이 총투자비의 62%를 차지하고 있음에 따라 민간투자사업의 주요 사업으로 손꼽히고 있다. 『민간투자사업(도로·철도) 추진현황 및 추진절차』는 4장으로 구성되었다. 민자도로 및 민자철도의 주요 현황과 개별사업 현황을 제시하였으며 사업 노선도를 일관된 양식으로 작성해 삽입함에 따라 각 사업의 이해를 높이고자 하였다. 『민간투자사업(도로·철도) 추진현황 및 추진절차』는 우리가 이용하는 도로·철도에 대해 둘러보는 책이다. 이 책을 통해 민간투자사업에 관심이 있는 참여자들의 이해를 높이고 효율적으로 사업이 추진될 수 있기를 바란다."
한국 도시의 위기와 도전,김상조,"국내도서
 > 
정치/사회
 > 
정부간행물",9.79116E+12,"우리 도시가 마주했던 위기와 도전의 역사이를 토대로 미래 나아갈 방향을 조명하다
도시기본계획은 도시 내 명실상부한 상위 공간계획으로, 정책계획이자 종합계획의 지위를 가지고 있는 도시발달사 측면의 산증인이라 할 수 있다.《한국 도시의 위기와 도전》은 도시기본계획 제도화 40주년을 기념하여 1980년대부터 2010년대까지 40년 동안 우리의 도시가 어떻게 변화되어 왔는가를 다룬다. 급속한 성장에서 정체, 쇠퇴까지 한국 도시가 겪어온 역사에서 우리는 무엇을 배울 수 있을까? 매번 새로운 위기에 직면하는 우리 도시는 지속적인 번영과 성장을 이룰 수 있을 것인가?이 책에서는 시대적 배경을 바탕으로 당해 도시가 안고 있었던 문제점을 분석하고, 도시계획이 당시 마주했던 시대적 위기를 어떻게 헤쳐나가고자 노력하였는지에 대해 다루고 있다. 이러한 역사를 조명하며, 2040년을 향해 가는 도시에 어떠한 이정표를 제시할 수 있는지를 함께 생각하는 사유의 장을 제공하고자 한다."
Co-Cities,쉴라 R. 포스터,"국내도서
 > 
정치/사회
 > 
정부간행물",9.79116E+12,"도시 불평등 극복을 위한 새로운 도시 관리의 새로운 방법: 코-시티(co-city)코-시티를 만들기 위한 5가지 원칙: 코-거버넌스, 조력 국가, 풀링 경제, 도시 실험주의, 기술 정의
이 책은 전 세계 여러 도시의 사례 조사를 기반으로 도시 인프라와 서비스를 보다 공평하게 제공하기 위한 도시관리의 새로운 모델로 코-시티(co-city) 프레임워크와 디자인 원칙을 제시하고 있다. 특히 저자들은 시대가 변화하면서 지식 커먼즈, 문화 커먼즈, 인프라 커먼즈, 디지털 커먼즈 등 다양한 종류의 도시 커먼즈가 출현하고 있으며, 도시 자체가 하나의 커먼즈로써 이러한 자원의 사용권과 접근성의 필요성을 강조하는 수준을 넘어 다양한 단체와 조직이 연합하여 자원을 공동으로 소유하고 관리해 나갈 수 있는 구체적인 방식을 모색해야 함을 강조하고 있다. 저자가 제안하는 코-시티 프레임워크는 기존에 논의되었던 다양한 학자들의 도시 커먼즈(urban commons)와 거버넌스 담론을 기반으로 유럽, 아시아, 북·남미, 아프리카의 다양한 도시에서 시행되는 협정, 규약, 이니셔티브를 관찰하고 이를 바탕으로 미래의 도시관리 방식을 제시한 것으로, 서로 다른 맥락과 자원을 가진 이질적 도시에서도 코-시티를 만들기 위해 공통적으로 사용 가능한 5가지 디자인 원칙인 ① 코-거버넌스(co-governance), ② 조력 국가(enabling state), ③ 풀링 경제(pooling economies), ④ 도시 실험주의(urban experimentalism), ⑤ 기술 정의(tech justice)를 강조하고 있다. 특히 저자들은 코-거버넌스에 관련된 논의는 별도로 4장을 할애하여 설명하면서 새로운 5P 코-거버넌스 모델인 공공-민간-과학-사회-커뮤니티 간 파트너십(public-private-science-social-community partnerships)의 필요성과 당위성도 강조하고 있다."
효율적인 고령 인력 활용 방안에 대한 연구: 직무 분석을 중심으로,김지연,"국내도서
 > 
정치/사회
 > 
정부간행물",9.79116E+12,"저출산으로 인한 생산가능인구의 급감과 급속한 고령화는 향후 우리 경제성장률 둔화의 주요 요인이 될 것으로 전망된다. 이에 따라 빠르게 증가하고 있는 고령인구의 경제활동 참여를 확대해 노동공급의 감소를 완화해야 한다는 주장이 제기되고 있다. 고령층의 경제활동 참여가 청년인구 감소의 영향을 얼마나 완화시킬 수 있을지는 두 집단 고용 간 대체 정도에 달려 있다. 그러나 해당 주제에 대해 많은 연구가 수행되었음에도 불구하고 일치된 결론이 존재하지 않을뿐더러 두 집단 간 대체 또는 보완 관계가 형성되는 메커니즘은 기존 연구에서 충분히 다루어지지 않았다.본 연구의 제2장에서는 본격적인 분석에 들어가기에 앞서 고령층 노동시장의 현황 및 세대별 변화를 살펴본다. 고령층 고용은 양적으로 확대되었을 뿐만 아니라 질적으로도 개선된 것으로 나타났다. 고령층 고용률은 후세대로 갈수록 대체로 상승하였다. 비임금근로자 비중이 감소하고, 정규직근로자 비중은 증가하는 등 고용 형태도 과거보다 안정적이었으며, 장기재직자의 비중도 늘었다. 상대적으로 고임금 직종에 종사하는 고령층 비중도 증가했으며, 근로시간은 더 짧아진 것으로 나타났다. 저학력 고령층에서도 동일한 변화가 관찰되어 고령층 노동시장의 질적 개선이 단지 고령층의 고학력화에 기인한 것만은 아님을 알 수 있었다.제3장에서는 직무(task)에 대한 분석을 통해 고령 취업자들의 생산에서의 역할 및 청년층과의 고용대체 가능성에 대해 알아본다. 직무는 일자리에서 수행되는 업무 속성에 대한 정보를 담고 있다. 본고는 직무를 분석(analytical), 사회(social), 서비스(service), 반복(routine), 신체(manual)의 5개 범주로 나누고, 직업별로 각 직무의 중요성을 점수화하였다. 생애주기에 걸친 직무 변화를 추적하기 위해 연령-직무 프로파일을 추정한 결과, 나이가 많아질수록 분석, 사회 직무의 비중이 낮고, 반복, 신체 직무의 비중이 높은 직종에 종사하는 경향이 나타났다. 여성은 연령에 따른 직무 점수의 변화가 남성보다 훨씬 작았는데, 성별 격차는 사회 직무와 서비스 직무에서 특히 컸다.연령별 직무의 이질성은 실직 후 재취업하는 과정에서 발생하는 직무 변화에 일부 기인하는 것으로 분석되었다. 사건사 분석(event study) 결과, 실직의 영향은 연령대별로 매우 다르게 나타났다. 50세 이전에 실직한 경우에는 분석 직무와 사회 직무 점수에서 유의한 변화가 나타나지 않았고 오히려 상승하기도 했으나, 50세 이후에 실직했을 때는 재취업한 일자리에서 분석, 사회 직무 점수가 실직 전보다 크게 낮아지고 신체 직무 점수는 상승했다. 이는 50세 이후 실직을 겪을 경우 기존의 직업과 상이한 직무 구성을 가지고 있는 일자리로 재취업할 확률이 높으며, 많은 경우 기존의 일자리보다 직업 사다리 아래쪽에 위치한 일자리를 갖게 됨을 의미한다. 사건사 분석에서도 성별에 따른 차이가 존재했는데, 여성은 남성과 달리 50세 이후 실직했을 때도 사회 직무 점수가 하락하지 않았다.본 연구의 분석 결과는 연령별로 상당한 수준의 직무 분리(segregation)가 이루어지고 있음을 보여준다. 고령층과 청년층 고용의 대체 가능성은 직업의 직무 구성에 따라 달라질 수 있고, 특히 분석 직무와 사회 직무의 중요성이 높은 일자리에서 고령층이 청년층을 대체하는 것이 어려울 것으로 전망된다. 또한 본 연구의 분석 결과에 따르면, 고령층과 청년층 사이의 직무 분리는 생애 주직장에서의 조기퇴직과 재취업 시 직무 내용의 급격한 변화에서 발생할 가능성이 높다. 따라서 중고령층의 조기퇴직을 예방하고 양질의 신규채용 기회를 높이는 정책적 노력을 통해, 연령별 직무 이질성을 완화하고 세대 간 대체 가능성을 높일 필요가 있다."
유휴공간을 활용한 생활체육시설 조성방안,김미옥,"국내도서
 > 
정치/사회
 > 
정부간행물",2.09E+12,▶ 이 책은 한국스포츠개발원의 유휴공간을 활용한 생활체육시설 조성방안을 다룬 정부간행물입니다.
원화 국제화를 위한 국내 제도개선 방안,이장영,"국내도서
 > 
정치/사회
 > 
정부간행물",9.78893E+12,▶ 이 책은 대외경제정책연구원의 원화 국제화를 위한 국내 제도개선 방안을 다룬 정부간행물입니다.
